transaction_id,user_id,date,category,amount,weekly_budget_limit,monthly_income
TRX140199,USR0580,2025-08-06,Entertainment,220578.0,1164994.8,7766632
TRX100993,USR0910,2025-07-28,Transport,-24635.0,465079.5,3100530
TRX108067,USR0432,2025-03-21,Food & Beverage,145028.0,698204.5499999999,4654697
TRX064849,USR0504,2025-06-05,Subscriptions,75379.0,901657.35,6011049
TRX092134,USR0845,2025-11-28,Shopping,705303.0,867115.7999999999,5780772
TRX138303,USR0460,2025-06-21,Subscriptions,241703.0,1061618.4,7077456
TRX026245,USR0777,2025-11-04,Transport,216382.0,802525.65,5350171
TRX007949,USR0603,2025-04-21,Entertainment,308652.0,382683.89999999997,2551226
TRX100383,USR0502,2025-02-11,Food & Beverage,63478.0,892301.7,5948678
TRX046932,USR0965,2025-01-04,Transport,307007.0,600350.5499999999,4002337
TRX107507,USR0415,2025-04-08,Transport,279442.0,758890.7999999999,5059272
TRX129982,USR0066,2025-08-24,Food & Beverage,99687.0,1109281.05,7395207
TRX133750,USR0811,,Entertainment,404244.0,418247.39999999997,2788316
TRX145670,USR0365,2025-12-14,Food & Beverage,115614.0,659916.45,4399443
TRX113783,USR0207,2025-08-27,Transport,25208.0,1084725.3,7231502
TRX083210,USR0398,2025-10-06,Bills,170042.0,682729.65,4551531
TRX139100,USR0365,2025-11-05,Shopping,-289454.0,659916.45,4399443
TRX069065,USR0265,2025-01-04,Shopping,701233.0,1122384.5999999999,7482564
TRX146342,USR0409,2025-10-28,Food & Beverage,74499.0,737170.7999999999,4914472
TRX115076,USR0647,2025-03-20,Food & Beverage,84436.0,542188.95,3614593
TRX042612,USR0654,2025-05-03,Entertainment,680485.0,780749.85,5204999
TRX106478,USR0561,2025-06-03,Transport,144221.0,864960.2999999999,5766402
TRX102521,USR0802,2025-07-19,,581178.0,396790.64999999997,2645271
TRX099019,USR0066,2025-07-08,Subs,163761.0,1109281.05,7395207
TRX111126,USR0655,2025-04-25,Transport,315395.0,1169732.55,7798217
TRX056578,USR0262,2025-04-20,Food & Beverage,117526.0,503102.39999999997,3354016
TRX107860,USR0180,2025-08-03,Shopping,478951.0,810242.1,5401614
TRX116624,USR0652,2025-05-24,Bills,41705.0,815774.4,5438496
TRX066958,USR0544,2025-05-27,Food & Beverage,122602.0,598837.7999999999,3992252
TRX038536,USR0991,2025-01-11,Shopping,294054.0,545115.9,3634106
TRX067591,USR0523,2025-04-11,Food & Beverage,67174.0,634214.4,4228096
TRX019240,USR0965,2025-02-17,Shopping,,600350.5499999999,4002337
TRX055994,USR0819,2025-10-07,Shopping,702629.0,1123203.45,7488023
TRX135216,USR0300,2025-09-04,Food & Beverage,,805464.0,5369760
TRX049643,USR0834,2025-02-05,Transport,308875.0,969202.7999999999,6461352
TRX004844,USR0758,2025-09-10,Entertainment,244378.0,706072.2,4707148
TRX070042,USR0355,2025-05-09,Food & Beverage,146756.0,729244.7999999999,4861632
TRX067977,USR0790,,Entertainment,725894.0,439711.95,2931413
TRX100323,USR0070,2025-10-02,Entertainment,662467.0,1080038.0999999999,7200254
TRX097953,USR0811,2025-01-04,Food & Beverage,124689.0,418247.39999999997,2788316
TRX058831,USR0769,2025-11-30,Shopping,672308.0,490192.5,3267950
TRX109395,USR0470,2025-04-06,Hobby,499901.0,736822.35,4912149
TRX118001,USR0085,2025-12-28,Entertainment,347387.0,447252.0,2981680
TRX080699,USR0977,2025-03-01,Bills,269060.0,586605.9,3910706
TRX031402,USR0369,2025-02-17,Food & Beverage,104549.0,889196.25,5927975
TRX119087,USR0444,2025-06-10,Entertainment,599583.0,1180356.15,7869041
TRX097244,USR0492,2025-03-12,Shopping,689160.0,988814.5499999999,6592097
TRX056109,USR0799,2025-03-08,Food & Beverage,68590.0,949269.6,6328464
TRX046187,USR0099,2025-02-21,Transport,103759.0,422630.55,2817537
TRX014269,USR0709,2025-02-15,Food & Beverage,31933.0,890007.2999999999,5933382
TRX060415,USR0077,2025-09-28,Bills,75249.0,1107256.95,7381713
TRX000230,USR0961,2025-11-08,Food & Beverage,97521.0,822202.7999999999,5481352
TRX031357,USR0630,2025-11-17,Transport,184180.0,533943.2999999999,3559622
TRX033530,USR0078,2025-04-21,Bills,126740.0,773785.65,5158571
TRX104069,USR0276,2025-08-11,Transport,157438.0,938696.1,6257974
TRX036759,USR0861,2025-01-24,Bills,292065.0,556531.35,3710209
TRX051729,USR0049,2025-09-15,Shopping,105667.0,633348.0,4222320
TRX135583,USR0985,2025-03-26,Entertainment,703004.0,1197186.0,7981240
TRX117292,USR0439,2025-06-06,Food & Beverage,70756.0,559400.4,3729336
TRX103584,USR0720,2025-10-15,Transport,85493.0,1003959.0,6693060
TRX031670,USR0495,2025-06-28,Entertainment,55493000.0,614940.15,4099601
TRX042408,USR0913,2025-03-13,Food & Beverage,58022.0,536674.95,3577833
TRX038234,USR0935,2025-03-30,Subscriptions,261111.0,549592.5,3663950
TRX098646,USR0107,2025-04-10,Shopping,537083.0,412631.25,2750875
TRX094009,USR0804,2025-02-08,Shopping,238232.0,1149413.4,7662756
TRX018774,USR0435,2025-02-01,Entertainment,457198.0,842575.7999999999,5617172
TRX078193,USR0292,2025-09-12,Subscriptions,294185.0,493000.05,3286667
TRX088622,USR0465,2025-01-22,Bills,31120.0,975396.0,6502640
TRX083344,USR0855,2025-03-18,Entertainment,578388.0,768575.4,5123836
TRX048857,USR0097,2025-08-05,Food & Beverage,96260.0,1005187.95,6701253
TRX062730,USR0343,2025-05-14,Shopping,340298.0,605790.15,4038601
TRX042480,USR0978,2025-09-27,Food & Beverage,134580.0,876032.4,5840216
TRX112477,USR0591,,Food & Beverage,20978.0,610027.0499999999,4066847
TRX117236,USR0023,2025-08-11,Entertainment,521905.0,1075846.65,7172311
TRX039085,USR0005,2025-04-26,Entertainment,645825.0,976636.7999999999,6510912
TRX131778,USR0888,2025-03-01,Food & Beverage,88455.0,1173169.3499999999,7821129
TRX050495,USR0953,2025-05-09,Transport,211631.0,755240.5499999999,5034937
TRX148549,USR0731,2025-08-31,Hobby,406422.0,949264.95,6328433
TRX075500,USR0043,2025-07-05,Food & Beverage,21511.0,1026864.0,6845760
TRX065217,USR0189,2025-11-23,Hobby,359331.0,1068905.7,7126038
TRX001096,USR0739,2025-06-09,Transport,77041.0,992343.75,6615625
TRX033503,USR0570,2025-09-18,Transport,166891.0,1036727.85,6911519
TRX116032,USR0561,2025-07-24,Transport,207586.0,864960.2999999999,5766402
TRX111265,USR0489,2025-04-24,Subscriptions,318391.0,1127849.0999999999,7518994
TRX034358,USR0871,2025-06-14,Entertainment,617789.0,443744.7,2958298
TRX005912,USR0446,2025-02-13,Transport,77766.0,1130774.55,7538497
TRX140391,USR0337,2025-05-06,Bills,-108560.0,1142373.9,7615826
TRX143368,USR0719,2025-01-04,Entertainment,381232.0,524933.1,3499554
TRX012225,USR0607,2025-08-16,Entertainment,495616.0,959641.6499999999,6397611
TRX126386,USR0891,2025-08-31,Shopping,124199.0,695952.9,4639686
TRX104055,USR0811,2025-08-27,Shopping,454525.0,418247.39999999997,2788316
TRX054616,USR0919,2025-08-14,Food & Beverage,40979.0,985247.3999999999,6568316
TRX054667,USR0956,2025-02-26,Subscriptions,209499.0,1039055.3999999999,6927036
TRX042946,USR0951,2025-11-14,Food & Beverage,57743.0,732956.7,4886378
TRX084357,USR0002,2025-06-16,Transport,349335.0,1061735.7,7078238
TRX096595,USR0954,2025-11-09,Food & Beverage,98918.0,848620.95,5657473
TRX052205,USR0938,2025-04-21,Shopping,545203.0,1076759.0999999999,7178394
TRX032113,USR0710,2025-08-20,Food & Beverage,25426.0,417235.5,2781570
TRX096802,USR0221,2025-08-17,Food & Beverage,63678.0,572179.7999999999,3814532
TRX116065,USR0260,2025-02-01,Entertainment,277032.0,518172.0,3454480
TRX094887,USR0043,2025-09-19,Shopping,574408.0,1026864.0,6845760
TRX015471,USR0527,2025-04-02,Transport,306272.0,1009382.25,6729215
TRX029221,USR0169,2025-07-16,Food & Beverage,105769.0,972388.2,6482588
TRX037697,USR0971,2025-09-07,Food & Beverage,69081.0,804884.85,5365899
TRX120494,USR0268,2025-08-11,Entertainment,532831.0,615767.7,4105118
TRX047753,USR0637,2025-04-10,Food & Beverage,59311.0,437251.2,2915008
TRX145611,USR0860,2025-01-24,Food & Beverage,140482.0,376695.45,2511303
TRX092822,USR0402,2025-08-22,Food & Beverage,,1033503.0,6890020
TRX105398,USR0077,2025-02-04,Food & Beverage,26687.0,1107256.95,7381713
TRX045335,USR0237,2025-04-16,Bills,10749500.0,1066850.7,7112338
TRX071462,USR0647,2025-11-08,Food & Beverage,101844.0,542188.95,3614593
TRX097790,USR0279,2025-07-19,Subs,10422200.0,431833.8,2878892
TRX137302,USR0931,2025-01-20,Food & Beverage,141558.0,903383.1,6022554
TRX092947,USR0831,2025-10-26,Transport,279153.0,781536.15,5210241
TRX053635,USR0874,2025-12-23,Entertainment,406738.0,1068097.5,7120650
TRX052512,USR0626,2025-12-02,Transport,262061.0,1110399.9,7402666
TRX125157,USR0396,2025-07-20,Shopping,557073.0,1038676.0499999999,6924507
TRX130376,USR0711,2025-08-03,Transport,114665.0,852448.95,5682993
TRX106854,USR0804,,Bills,,1149413.4,7662756
TRX002210,USR0661,2025-12-28,Food & Beverage,103430.0,956441.1,6376274
TRX065022,USR0644,2025-08-24,Hobby,350624.0,476912.69999999995,3179418
TRX121944,USR0830,2025-03-12,Transport,168749.0,744392.4,4962616
TRX055347,USR0844,2025-01-25,Food & Beverage,21773.0,633853.5,4225690
TRX017462,USR0718,2025-05-20,Food & Beverage,114470.0,878361.75,5855745
TRX001630,USR0607,2025-04-23,Shopping,311717.0,959641.6499999999,6397611
TRX067316,USR0136,2025-12-03,Food & Beverage,81614.0,1193663.8499999999,7957759
TRX059927,USR0098,2025-03-25,Shopping,500052.0,804050.5499999999,5360337
TRX019872,USR0960,2025-12-31,Shopping,367606.0,513606.6,3424044
TRX102644,USR0937,2025-01-04,food & beverage ,60088.0,791056.0499999999,5273707
TRX029531,USR0212,,Entertainment,398162.0,744010.7999999999,4960072
TRX047368,USR0512,2025-04-15,Bills,20078900.0,981459.6,6543064
TRX102833,USR0725,2025-03-14,Food & Beverage,70365.0,956891.25,6379275
TRX091904,USR0158,2025-07-25,Transport,207832.0,985270.7999999999,6568472
TRX034437,USR0861,2025-04-17,Bills,215837.0,556531.35,3710209
TRX044622,USR0644,2025-05-10,Transport,59989.0,476912.69999999995,3179418
TRX047404,USR0875,2025-05-19,Transport,175348.0,638353.7999999999,4255692
TRX031042,USR0044,2025-04-03,Food & Beverage,115077.0,862694.7,5751298
TRX061660,USR0102,2025-06-12,Entertainment,621221.0,761042.85,5073619
TRX056231,USR0261,2025-10-21,Transport,289475.0,724921.65,4832811
TRX036376,USR0435,2025-10-22,Food & Beverage,33217.0,842575.7999999999,5617172
TRX071537,USR0402,2025-06-14,Hobby,622807.0,1033503.0,6890020
TRX032572,USR0594,2025-01-05,Entertainment,650428.0,597005.25,3980035
TRX040654,USR0420,2025-09-04,Food & Beverage,140704.0,967712.3999999999,6451416
TRX105717,USR0874,2025-11-25,Food & Beverage,76546.0,1068097.5,7120650
TRX047420,USR0949,2025-08-09,Entertainment,302777.0,649622.25,4330815
TRX128530,USR0484,2025-03-04,Transport,87189.0,779143.0499999999,5194287
TRX014598,USR0031,2025-11-07,Shopping,76611.0,379156.8,2527712
TRX142278,USR0074,2025-10-24,Food & Beverage,38102.0,875222.5499999999,5834817
TRX136894,USR0714,2025-06-05,Shopping,704929.0,384922.5,2566150
TRX048836,USR0810,2025-02-14,Subscriptions,124346.0,869264.5499999999,5795097
TRX133916,USR0563,2025-05-14,Food & Beverage,73268.0,672577.65,4483851
TRX053376,USR0562,2025-05-03,Food & Beverage,34890.0,1140156.45,7601043
TRX137828,USR0038,2025-01-02,Entertainmnt,687816.0,1125156.75,7501045
TRX106106,USR0296,2025-02-27,Food & Beverage,146958.0,822812.7,5485418
TRX046294,USR0240,2025-06-06,Shopping,288917.0,1123477.05,7489847
TRX149000,USR0196,2025-04-15,,89880.0,775403.25,5169355
TRX066740,USR0975,2025-10-11,Food & Beverage,67505.0,540276.6,3601844
TRX135543,USR0803,2025-06-08,Bills,163738.0,707352.75,4715685
TRX020173,USR0806,2025-12-01,Food & Beverage,86635.0,602181.2999999999,4014542
TRX017360,USR0696,2025-11-26,Transport,220921.0,853581.15,5690541
TRX079366,USR0020,2025-12-27,Food & Beverage,113799.0,1153122.0,7687480
TRX018985,USR0247,2025-07-24,Bills,293000.0,433192.8,2887952
TRX085723,USR0593,2025-04-22,Bills,289301.0,762385.35,5082569
TRX141680,USR0507,2025-06-29,Shopping,743334.0,1140259.3499999999,7601729
TRX122347,USR0268,2025-04-13,Food & Beverage,98023.0,615767.7,4105118
TRX104768,USR0800,2025-08-16,Shopping,341883.0,528982.95,3526553
TRX090022,USR0102,2025-11-23,Entertainment,437432.0,761042.85,5073619
TRX144709,USR0086,2025-01-27,,34926.0,1149851.8499999999,7665679
TRX075051,USR0606,2025-05-15,Shopping,74582.0,845721.75,5638145
TRX003637,USR0033,2025-08-27,Shopping,646839.0,961941.2999999999,6412942
TRX081244,USR0639,2025-12-12,Transport,226800.0,877691.7,5851278
TRX038726,USR0051,2025-09-15,Entertainment,,724877.5499999999,4832517
TRX076533,USR0396,2025-05-23,Entertainment,67976.0,1038676.0499999999,6924507
TRX094339,USR0759,2025-02-17,Food & Beverage,68632.0,1087878.75,7252525
TRX043351,USR0041,2025-01-04,Shopping,101926.0,840204.0,5601360
TRX067443,USR0522,2025-03-12,Food & Beverage,111941.0,852857.1,5685714
TRX019102,USR0748,2025-11-11,Entertainment,128563.0,730842.0,4872280
TRX092351,USR0563,2025-04-12,Entertainment,225773.0,672577.65,4483851
TRX082288,USR0355,2025-11-15,Food & Beverage,115565.0,729244.7999999999,4861632
TRX016097,USR0357,2025-04-29,Food & Beverage,26373.0,1130990.55,7539937
TRX081237,USR0475,2025-05-23,Entertainment,709300.0,869640.9,5797606
TRX119792,USR0821,2025-03-12,Food & Beverage,45067.0,626376.45,4175843
TRX085534,USR0221,2025-11-17,Food & Beverage,133746.0,572179.7999999999,3814532
TRX003709,USR0531,2025-03-12,Transport,241068.0,466311.89999999997,3108746
TRX148948,USR0462,2025-04-18,Bills,235646.0,703713.2999999999,4691422
TRX088566,USR0549,2025-04-30,Food & Beverage,103710.0,388193.25,2587955
TRX103726,USR0438,2025-05-17,Hobby,519144.0,659810.85,4398739
TRX140964,USR0319,2025-11-01,Food & Beverage,,643038.15,4286921
TRX086021,USR0250,2025-06-03,Food & Beverage,25792.0,529517.5499999999,3530117
TRX115098,USR0133,2025-06-13,Shopping,80620.0,529268.25,3528455
TRX111477,USR0676,2025-04-07,Entertainment,565236.0,553785.2999999999,3691902
TRX099913,USR0511,2025-10-28,Bills,299256.0,839385.0,5595900
TRX023725,USR0829,2025-12-05,Food & Beverage,100713.0,424095.6,2827304
TRX003063,USR0062,2025-10-18,Shopping,210553.0,829763.4,5531756
TRX006276,USR0788,2025-02-28,Entertainment,107950.0,1141397.8499999999,7609319
TRX020214,USR0908,2025-08-19,Food & Beverage,130236.0,581185.7999999999,3874572
TRX062067,USR0872,2025-08-12,Shopping,481417.0,532101.45,3547343
TRX076279,USR0177,2025-07-22,Entertainment,382109.0,686701.0499999999,4578007
TRX046812,USR0699,2025-10-05,Shopping,,680377.2,4535848
TRX008422,USR0858,2025-05-03,Entertainment,692515.0,1023393.8999999999,6822626
TRX109573,USR0464,2025-07-30,Shopping,736950.0,569295.2999999999,3795302
TRX026864,USR0626,2025-10-13,Shopping,421872.0,1110399.9,7402666
TRX140520,USR0281,2025-02-28,Entertainment,118316.0,848136.0,5654240
TRX028778,USR0795,2025-04-04,Entertainment,57218.0,504534.14999999997,3363561
TRX036791,USR0451,2025-07-09,Food & Beverage,,787376.7,5249178
TRX145736,  USR0901 ,2025-03-04,Food & Beverage,140994.0,1180666.8,7871112
TRX027646,USR0553,2025-01-25,Shopping,719860.0,1035344.1,6902294
TRX088517,USR0255,2025-06-27,Entertainment,302924.0,814514.7,5430098
TRX078926,USR0228,2025-02-18,Food & Beverage,20304.0,713304.45,4755363
TRX129966,USR0625,2025-06-11,Shopping,,776839.7999999999,5178932
TRX109311,USR0210,2025-10-22,Transport,158364.0,378491.25,2523275
TRX052857,USR0490,2025-09-21,Shopping,458896.0,480549.3,3203662
TRX038146,USR0772,2025-03-12,Shopping,537792.0,1022557.2,6817048
TRX121530,USR0191,2025-05-02,Hobby,659779.0,789416.85,5262779
TRX001286,USR0657,2025-11-21,Transport,48414.0,573610.5,3824070
TRX048276,USR0107,2025-03-29,Food & Beverage,73791.0,412631.25,2750875
TRX070075,USR0156,2025-05-29,Food & Beverage,47518.0,750128.4,5000856
TRX016768,USR0914,2025-01-14,Entertainment,302324.0,761646.0,5077640
TRX136038,USR0307,2025-01-19,Food & Beverage,20962.0,1083989.8499999999,7226599
TRX041272,USR0698,2025-12-30,Entertainment,659370.0,732504.9,4883366
TRX049959,USR0057,2025-01-29,Shopping,636531.0,953162.7,6354418
TRX136771,USR0260,2025-07-16,Food & Beverage,46758.0,518172.0,3454480
TRX024046,USR0293,2025-03-26,Shopping,429037.0,578047.35,3853649
TRX062536,  USR0980 ,2025-12-12,SHOPPING,285946.0,1103563.2,7357088
TRX143303,USR0205,2025-08-04,Shopping,459682.0,693483.15,4623221
TRX048603,USR0674,2025-07-24,Entertainment,536452.0,1109143.05,7394287
TRX043853,USR0180,2025-11-14,Transport,140293.0,810242.1,5401614
TRX123275,USR0468,2025-05-23,Subscriptions,,520101.6,3467344
TRX077983,USR0248,2025-10-07,Entertainment,67441.0,706405.95,4709373
TRX038774,USR0007,2025-08-25,Food & Beverage,91138.0,1160579.4,7737196
TRX105587,USR0599,2025-06-22,Entertainment,683319.0,1038421.2,6922808
TRX031193,USR0602,2025-11-08,Bills,210790.0,482513.39999999997,3216756
TRX145213,USR0676,2025-01-05,Food & Beverage,147961.0,553785.2999999999,3691902
TRX130288,USR0640,2025-11-05,Food & Beverage,101819.0,726305.25,4842035
TRX007674,USR0810,2025-09-14,Shopping,106203.0,869264.5499999999,5795097
TRX025237,USR0407,2025-10-11,Shopping,141738.0,450047.25,3000315
TRX004864,USR0521,2025-04-23,Food & Beverage,70800.0,897019.5,5980130
TRX082779,USR0866,2025-04-28,Hobby,395170.0,1002045.45,6680303
TRX097652,USR0794,2025-01-19,Food & Beverage,-142319.0,1146894.75,7645965
TRX100824,USR0136,2025-01-24,food & beverage ,132073.0,1193663.8499999999,7957759
TRX132445,USR0529,2025-12-15,Entertainment,217639.0,521705.85,3478039
TRX039380,USR0820,2025-09-05,Shopping,642185.0,1111407.5999999999,7409384
TRX037118,USR0385,2025-04-12,Food & Beverage,140252.0,1063250.0999999999,7088334
TRX064197,USR0141,2025-10-02,Entertainment,,1143468.3,7623122
TRX006398,USR0964,2025-07-04,Shopping,602720.0,441628.64999999997,2944191
TRX062255,USR0923,2025-02-01,Food & Beverage,144912.0,608193.45,4054623
TRX062539,USR0068,2025-12-02,Shopping,81965.0,388828.95,2592193
TRX044608,USR0318,2025-11-29,Entertainment,110091.0,534395.4,3562636
TRX099486,USR0469,,Food & Beverage,95617.0,803258.85,5355059
TRX043413,USR0032,2025-04-20,Entertainment,360882.0,985747.0499999999,6571647
TRX068999,USR0351,2025-09-05,Shopping,663573.0,664909.2,4432728
TRX111720,USR0515,2025-12-21,Hobby,135228.0,890782.5,5938550
TRX005203,USR0788,2025-06-03,Bills,187727.0,1141397.8499999999,7609319
TRX132847,USR0105,2025-03-07,Bills,247339.0,664837.0499999999,4432247
TRX041864,USR0530,2025-06-21,Food & Beverage,130273.0,509982.75,3399885
TRX079847,USR0294,2025-05-24,Food & Beverage,131055.0,1180528.3499999999,7870189
TRX048393,USR0264,2025-06-08,Hobby,674709.0,504736.35,3364909
TRX119871,USR0741,2025-07-10,Shopping,138937.0,528023.1,3520154
TRX115712,USR0469,2025-07-15,Entertainment,23095200.0,803258.85,5355059
TRX085857,USR0515,2025-05-07,Entertainment,361159.0,890782.5,5938550
TRX105701,USR0484,2025-07-12,Food & Beverage,95419.0,779143.0499999999,5194287
TRX034121,USR0826,2025-11-04,Food & Beverage,54798.0,725965.0499999999,4839767
TRX136215,USR0886,2025-12-23,Food & Beverage,105347.0,778467.6,5189784
TRX069847,USR0509,2025-11-26,Transport,263943.0,642886.5,4285910
TRX094752,USR0126,2025-09-26,Entertainment,278530.0,1106081.7,7373878
TRX140867,USR0797,2025-05-06,Bills,138493.0,856108.95,5707393
TRX066203,USR0971,2025-01-20,Food & Beverage,140644.0,804884.85,5365899
TRX035049,USR0633,2025-01-26,Food & Beverage,129683.0,481299.3,3208662
TRX078581,USR0906,2025-10-29,Transport,347683.0,1186689.45,7911263
TRX033786,USR0043,2025-04-24,Entertainment,482910.0,1026864.0,6845760
TRX017647,USR0132,2025-10-21,Transport,294939.0,619666.0499999999,4131107
TRX031335,USR0686,2025-12-24,Transport,99419.0,899770.7999999999,5998472
TRX050339,USR0544,2025-08-07,Entertainment,272002.0,598837.7999999999,3992252
TRX117690,USR0539,2025-01-26,,534488.0,650914.95,4339433
TRX148142,USR0720,2025-01-21,Entertainment,726223.0,1003959.0,6693060
TRX003187,USR0178,2025-10-20,Food & Beverage,65659.0,571125.9,3807506
TRX078029,USR0732,2025-01-18,Transport,90957.0,785289.6,5235264
TRX049142,USR0769,2025-04-16,Food & Beverage,84263.0,490192.5,3267950
TRX021093,USR0539,2025-03-30,Entertainment,716176.0,650914.95,4339433
TRX003796,USR0730,2025-06-22,Transport,28170.0,628270.7999999999,4188472
